date,close,SMA50,SMA100,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
9/25/2018,222.19,211.3048,199.7209,1,0,500,0,111095,28795,139890,0.005029097,0.3989
9/26/2018,220.42,211.8842,200.0868,1,0,500,0,110210,28795,139005,-0.006326399,0.39005
9/27/2018,224.95,212.5752,200.4847,1,0,500,0,112475,28795,141270,0.016294378,0.4127
9/28/2018,225.74,213.2524,200.8816,1,0,500,0,112870,28795,141665,0.002796064,0.41665
10/1/2018,227.26,213.9688,201.2806,1,0,500,0,113630,28795,142425,0.005364769,0.42425
10/2/2018,229.28,214.7222,201.673,1,0,500,0,114640,28795,143435,0.007091452,0.43435
10/3/2018,232.07,215.5036,202.1078,1,0,500,0,116035,28795,144830,0.00972566,0.4483
10/4/2018,227.99,216.167,202.5062,1,0,500,0,113995,28795,142790,-0.01408548,0.4279
10/5/2018,224.29,216.7686,202.8847,1,0,500,0,112145,28795,140940,-0.012956089,0.4094
10/8/2018,223.77,217.4244,203.2406,1,0,500,0,111885,28795,140680,-0.001844757,0.4068
10/9/2018,226.87,218.1636,203.6394,1,0,500,0,113435,28795,142230,0.011017913,0.4223
10/10/2018,216.36,218.685,203.9399,1,0,500,0,108180,28795,136975,-0.036947198,0.36975
10/11/2018,214.45,218.944,204.2081,1,0,500,0,107225,28795,136020,-0.006972075,0.3602
10/12/2018,222.11,219.2384,204.5576,1,0,500,0,111055,28795,139850,0.028157624,0.3985
10/15/2018,217.36,219.4258,204.8476,1,0,500,0,108680,28795,137475,-0.016982481,0.37475
10/16/2018,222.15,219.6874,205.1876,1,0,500,0,111075,28795,139870,0.017421349,0.3987
10/17/2018,221.19,219.969,205.5137,1,0,500,0,110595,28795,139390,-0.003431758,0.3939
10/18/2018,216.02,220.1444,205.7949,1,0,500,0,108010,28795,136805,-0.018545089,0.36805
10/19/2018,219.31,220.353,206.113,1,0,500,0,109655,28795,138450,0.012024414,0.3845
10/22/2018,220.65,220.6154,206.4508,1,0,500,0,110325,28795,139120,0.004839292,0.3912
10/23/2018,222.73,220.8926,206.7757,1,0,500,0,111365,28795,140160,0.007475561,0.4016
10/24/2018,215.09,220.9994,207.0083,1,0,500,0,107545,28795,136340,-0.027254566,0.3634
10/25/2018,219.8,221.1906,207.2732,1,0,500,0,109900,28795,138695,0.017272994,0.38695
10/26/2018,216.3,221.2502,207.4964,1,0,500,0,108150,28795,136945,-0.012617614,0.36945
10/29/2018,212.24,221.1434,207.6842,1,0,500,0,106120,28795,134915,-0.014823469,0.34915
10/30/2018,213.3,221.1002,207.9002,1,0,500,0,106650,28795,135445,0.003928399,0.35445
10/31/2018,218.86,221.1766,208.1765,1,0,500,0,109430,28795,138225,0.020524936,0.38225
11/1/2018,222.22,221.32,208.4759,1,0,500,0,111110,28795,139905,0.012154097,0.39905
11/2/2018,207.48,221.1598,208.6437,1,0,500,0,103740,28795,132535,-0.052678603,0.32535
11/5/2018,201.59,220.8684,208.7516,1,0,500,0,100795,28795,129590,-0.022220546,0.2959
11/6/2018,203.77,220.585,208.9009,1,0,500,0,101885,28795,130680,0.008411143,0.3068
11/7/2018,209.95,220.39,209.113,1,0,500,0,104975,28795,133770,0.023645546,0.3377
11/8/2018,208.49,220.1002,209.341,1,0,500,0,104245,28795,133040,-0.005457128,0.3304
11/9/2018,204.47,219.689,209.5207,1,0,500,0,102235,28795,131030,-0.015108238,0.3103
11/12/2018,194.17,219.0198,209.6078,1,0,500,0,97085,28795,125880,-0.039303976,0.2588
11/13/2018,192.23,218.2972,209.6809,1,0,500,0,96115,28795,124910,-0.007705752,0.2491
11/14/2018,186.8,217.4958,209.7272,1,0,500,0,93400,28795,122195,-0.02173565,0.22195
11/15/2018,191.41,216.862,209.797,1,0,500,0,95705,28795,124500,0.018863292,0.245
11/16/2018,193.53,216.3066,209.8907,1,0,500,0,96765,28795,125560,0.008514056,0.2556
11/19/2018,185.86,215.6572,209.8943,1,0,500,0,92930,28795,121725,-0.030543167,0.21725
11/20/2018,176.98,214.7198,209.813,1,0,500,0,88490,28795,117285,-0.036475662,0.17285
11/21/2018,176.78,213.834,209.709,1,0,500,0,88390,28795,117185,-0.000852624,0.17185
11/23/2018,172.29,212.7516,209.5927,1,0,500,0,86145,28795,114940,-0.019157742,0.1494
11/26/2018,174.62,211.7672,209.4849,1,0,500,0,87310,28795,116105,0.010135723,0.16105
11/27/2018,174.24,210.8944,209.3476,1,0,500,0,87120,28795,115915,-0.00163645,0.15915
11/28/2018,180.94,210.1484,209.2512,1,0,500,0,90470,28795,119265,0.028900487,0.19265
11/29/2018,179.55,209.372,209.1432,1,0,500,0,89775,28795,118570,-0.005827359,0.1857
11/30/2018,178.58,208.543,209.0502,0,-1,0,-500,0,118085,118085,-0.004090411,0.18085
12/3/2018,184.82,207.8862,208.9881,0,0,0,0,0,118085,118085,0,0.18085
12/4/2018,176.69,207.0042,208.8417,0,0,0,0,0,118085,118085,0,0.18085
12/6/2018,174.72,206.0548,208.6798,0,0,0,0,0,118085,118085,0,0.18085
12/7/2018,168.49,205.0162,208.4502,0,0,0,0,0,118085,118085,0,0.18085
12/10/2018,169.6,203.9092,208.2422,0,0,0,0,0,118085,118085,0,0.18085
12/11/2018,168.63,202.767,208.0097,0,0,0,0,0,118085,118085,0,0.18085
12/12/2018,169.1,201.6038,207.7863,0,0,0,0,0,118085,118085,0,0.18085
12/13/2018,170.95,200.4372,207.5797,0,0,0,0,0,118085,118085,0,0.18085
12/14/2018,165.48,199.1054,207.3045,0,0,0,0,0,118085,118085,0,0.18085
12/17/2018,163.94,197.8244,206.9957,0,0,0,0,0,118085,118085,0,0.18085
12/18/2018,166.07,196.66,206.7143,0,0,0,0,0,118085,118085,0,0.18085
12/19/2018,160.89,195.4024,206.4134,0,0,0,0,0,118085,118085,0,0.18085
12/20/2018,156.83,194.0016,206.0826,0,0,0,0,0,118085,118085,0,0.18085
12/21/2018,150.73,192.689,205.687,0,0,0,0,0,118085,118085,0,0.18085
12/24/2018,146.83,191.3366,205.1403,0,0,0,0,0,118085,118085,0,0.18085
12/26/2018,157.17,190.0378,204.6381,0,0,0,0,0,118085,118085,0,0.18085
12/27/2018,156.15,188.8136,204.1197,0,0,0,0,0,118085,118085,0,0.18085
12/28/2018,156.23,187.4952,203.5913,0,0,0,0,0,118085,118085,0,0.18085
12/31/2018,157.74,186.2262,203.0976,0,0,0,0,0,118085,118085,0,0.18085
1/2/2019,157.92,185.0642,202.6043,0,0,0,0,0,118085,118085,0,0.18085
1/3/2019,142.19,183.5218,201.9374,0,0,0,0,0,118085,118085,0,0.18085
1/4/2019,148.26,182.074,201.3447,0,0,0,0,0,118085,118085,0,0.18085
1/7/2019,147.93,180.578,200.7353,0,0,0,0,0,118085,118085,0,0.18085
1/8/2019,150.75,179.2912,200.1453,0,0,0,0,0,118085,118085,0,0.18085
1/9/2019,153.31,177.9614,199.576,0,0,0,0,0,118085,118085,0,0.18085
1/10/2019,153.8,176.7114,198.9808,0,0,0,0,0,118085,118085,0,0.18085
1/11/2019,152.29,175.5124,198.3279,0,0,0,0,0,118085,118085,0,0.18085
1/14/2019,150,174.2464,197.6733,0,0,0,0,0,118085,118085,0,0.18085
1/15/2019,153.07,172.9306,197.0536,0,0,0,0,0,118085,118085,0,0.18085
1/16/2019,154.94,171.585,196.4525,0,0,0,0,0,118085,118085,0,0.18085
1/17/2019,155.86,170.5526,195.8562,0,0,0,0,0,118085,118085,0,0.18085
1/18/2019,156.82,169.6572,195.2628,0,0,0,0,0,118085,118085,0,0.18085
1/22/2019,153.3,168.6478,194.6164,0,0,0,0,0,118085,118085,0,0.18085
1/23/2019,153.92,167.5272,193.9586,0,0,0,0,0,118085,118085,0,0.18085
1/24/2019,152.7,166.4114,193.2558,0,0,0,0,0,118085,118085,0,0.18085
1/25/2019,157.76,165.4772,192.5831,0,0,0,0,0,118085,118085,0,0.18085
1/28/2019,156.3,164.7198,191.8698,0,0,0,0,0,118085,118085,0,0.18085
1/29/2019,154.68,163.9688,191.133,0,0,0,0,0,118085,118085,0,0.18085
1/30/2019,165.25,163.5378,190.5168,0,0,0,0,0,118085,118085,0,0.18085
1/31/2019,166.44,163.0384,189.9502,0,0,0,0,0,118085,118085,0,0.18085
2/1/2019,166.52,162.4982,189.4024,0,0,0,0,0,118085,118085,0,0.18085
2/4/2019,171.25,162.206,188.9316,0,0,0,0,0,118085,118085,0,0.18085
2/5/2019,174.18,162.15,188.4349,0,0,0,0,0,118085,118085,0,0.18085
2/6/2019,174.24,162.0992,187.9666,0,0,0,0,0,118085,118085,0,0.18085
2/7/2019,170.94,162.0722,187.4119,0,0,0,0,0,118085,118085,0,0.18085
2/8/2019,170.41,161.988,186.8776,0,0,0,0,0,118085,118085,0,0.18085
2/11/2019,169.43,161.8918,186.3931,0,0,0,0,0,118085,118085,0,0.18085
2/12/2019,170.89,161.6908,185.9196,0,0,0,0,0,118085,118085,0,0.18085
2/13/2019,170.18,161.5034,185.4377,0,0,0,0,0,118085,118085,0,0.18085
2/14/2019,170.8,161.3478,184.9454,0,0,0,0,0,118085,118085,0,0.18085
2/15/2019,170.42,161.0598,184.473,0,0,0,0,0,118085,118085,0,0.18085
2/19/2019,170.93,160.9446,183.9744,0,0,0,0,0,118085,118085,0,0.18085
2/20/2019,172.03,160.8908,183.4728,0,0,0,0,0,118085,118085,0,0.18085
2/21/2019,171.06,160.9422,182.9792,0,0,0,0,0,118085,118085,0,0.18085
2/22/2019,172.97,161.0096,182.4594,0,0,0,0,0,118085,118085,0,0.18085
2/25/2019,174.23,161.1216,181.9443,0,0,0,0,0,118085,118085,0,0.18085
2/26/2019,174.33,161.2262,181.415,0,0,0,0,0,118085,118085,0,0.18085
2/27/2019,174.87,161.3046,180.8709,0,0,0,0,0,118085,118085,0,0.18085
2/28/2019,173.15,161.458,180.2817,0,0,0,0,0,118085,118085,0,0.18085
3/1/2019,174.97,161.6786,179.7515,0,0,0,0,0,118085,118085,0,0.18085
3/4/2019,175.85,161.8742,179.2671,0,0,0,0,0,118085,118085,0,0.18085
3/5/2019,175.53,162.167,178.7847,0,0,0,0,0,118085,118085,0,0.18085
3/6/2019,174.52,162.5208,178.2612,0,0,0,0,0,118085,118085,0,0.18085
3/7/2019,172.5,162.9562,177.8226,0,0,0,0,0,118085,118085,0,0.18085
3/8/2019,172.91,163.4778,177.4072,0,0,0,0,0,118085,118085,0,0.18085
3/11/2019,178.9,163.9124,176.9751,0,0,0,0,0,118085,118085,0,0.18085
3/12/2019,180.91,164.4076,176.6106,0,0,0,0,0,118085,118085,0,0.18085
3/13/2019,181.71,164.9172,176.2062,0,0,0,0,0,118085,118085,0,0.18085
3/14/2019,183.73,165.437,175.8316,0,0,0,0,0,118085,118085,0,0.18085
3/15/2019,186.12,166.001,175.5326,0,0,0,0,0,118085,118085,0,0.18085
3/18/2019,188.02,166.9176,175.2197,0,0,0,0,0,118085,118085,0,0.18085
3/19/2019,186.53,167.683,174.8785,0,0,0,0,0,118085,118085,0,0.18085
3/20/2019,188.16,168.4876,174.5328,0,0,0,0,0,118085,118085,0,0.18085
3/21/2019,195.09,169.3744,174.3328,0,0,0,0,0,118085,118085,0,0.18085
3/22/2019,191.05,170.1292,174.0453,0,0,0,0,0,118085,118085,0,0.18085
3/25/2019,188.74,170.828,173.7697,0,0,0,0,0,118085,118085,0,0.18085
3/26/2019,186.79,171.518,173.5152,0,0,0,0,0,118085,118085,0,0.18085
3/27/2019,188.47,172.2874,173.2669,0,0,0,0,0,118085,118085,0,0.18085
3/28/2019,188.72,173.0004,172.9655,1,1,500,500,94360,23725,118085,0,0.18085
3/29/2019,189.95,173.7006,172.6428,1,0,500,0,94975,23725,118700,0.005208113,0.187
4/1/2019,191.24,174.4082,172.4804,1,0,500,0,95620,23725,119345,0.005433867,0.19345
4/2/2019,194.02,175.1522,172.4047,1,0,500,0,97010,23725,120735,0.011646906,0.20735
4/3/2019,195.35,175.9932,172.3205,1,0,500,0,97675,23725,121400,0.005507931,0.214
4/4/2019,195.69,176.8286,172.1779,1,0,500,0,97845,23725,121570,0.001400329,0.2157
4/5/2019,197,177.7146,172.063,1,0,500,0,98500,23725,122225,0.005387842,0.22225
4/8/2019,200.1,178.5614,172.0193,1,0,500,0,100050,23725,123775,0.01268153,0.23775
4/9/2019,199.5,179.4254,172.0726,1,0,500,0,99750,23725,123475,-0.002423753,0.23475
4/10/2019,200.62,180.3442,172.1565,1,0,500,0,100310,23725,124035,0.004535331,0.24035
4/11/2019,198.95,181.0182,172.278,1,0,500,0,99475,23725,123200,-0.006731971,0.232
4/12/2019,198.87,181.6668,172.3526,1,0,500,0,99435,23725,123160,-0.000324675,0.2316
4/15/2019,199.23,182.321,172.4096,1,0,500,0,99615,23725,123340,0.001461513,0.2334
4/16/2019,199.25,182.881,172.5435,1,0,500,0,99625,23725,123350,8.11E-05,0.2335
4/17/2019,203.13,183.46,172.805,1,0,500,0,101565,23725,125290,0.015727604,0.2529
4/18/2019,203.86,184.0524,173.0758,1,0,500,0,101930,23725,125655,0.002913241,0.25655
4/22/2019,204.53,184.7242,173.3982,1,0,500,0,102265,23725,125990,0.00266603,0.2599
4/23/2019,207.48,185.4656,173.7268,1,0,500,0,103740,23725,127465,0.011707278,0.27465
4/24/2019,207.16,186.2202,174.056,1,0,500,0,103580,23725,127305,-0.001255247,0.27305
4/25/2019,205.28,186.908,174.2994,1,0,500,0,102640,23725,126365,-0.007383842,0.26365
4/26/2019,204.3,187.5904,174.5469,1,0,500,0,102150,23725,125875,-0.003877656,0.25875
4/29/2019,204.61,188.2666,174.8072,1,0,500,0,102305,23725,126030,0.00123138,0.2603
4/30/2019,200.67,188.8716,174.9657,1,0,500,0,100335,23725,124060,-0.015631199,0.2406
5/1/2019,210.52,189.6634,175.304,1,0,500,0,105260,23725,128985,0.039698533,0.28985
5/2/2019,209.15,190.4058,175.6483,1,0,500,0,104575,23725,128300,-0.005310695,0.283
5/3/2019,211.75,191.2196,176.0809,1,0,500,0,105875,23725,129600,0.010132502,0.296
5/6/2019,208.48,191.9298,176.4697,1,0,500,0,104240,23725,127965,-0.012615741,0.27965
5/7/2019,202.86,192.5024,176.812,1,0,500,0,101430,23725,125155,-0.021959129,0.25155
5/8/2019,202.9,193.0738,177.15,1,0,500,0,101450,23725,125175,0.000159802,0.25175
5/9/2019,200.72,193.5908,177.4477,1,0,500,0,100360,23725,124085,-0.008707809,0.24085
5/10/2019,197.18,194.0714,177.7647,1,0,500,0,98590,23725,122315,-0.014264416,0.22315
5/13/2019,185.72,194.2864,177.9825,1,0,500,0,92860,23725,116585,-0.046846258,0.16585
5/14/2019,188.66,194.5426,178.2084,1,0,500,0,94330,23725,118055,0.012608826,0.18055
5/15/2019,190.92,194.8504,178.5087,1,0,500,0,95460,23725,119185,0.00957181,0.19185
5/16/2019,190.08,195.1616,178.8412,1,0,500,0,95040,23725,118765,-0.003523933,0.18765
5/17/2019,189,195.4916,179.2239,1,0,500,0,94500,23725,118225,-0.004546794,0.18225
5/20/2019,183.09,195.6952,179.5865,1,0,500,0,91545,23725,115270,-0.024994713,0.1527
5/21/2019,186.6,195.8492,179.8808,1,0,500,0,93300,23725,117025,0.015225124,0.17025
5/22/2019,182.78,195.8866,180.1471,1,0,500,0,91390,23725,115115,-0.016321299,0.15115
5/23/2019,179.66,195.8456,180.3814,1,0,500,0,89830,23725,113555,-0.013551666,0.13555
5/24/2019,178.97,195.7504,180.5937,1,0,500,0,89485,23725,113210,-0.003038175,0.1321
5/28/2019,178.23,195.5926,180.7968,1,0,500,0,89115,23725,112840,-0.003268263,0.1284
5/29/2019,177.38,195.3798,181.1487,1,0,500,0,88690,23725,112415,-0.003766395,0.12415
5/30/2019,178.3,195.2152,181.4491,1,0,500,0,89150,23725,112875,0.004091981,0.12875
5/31/2019,175.07,194.9534,181.7205,1,0,500,0,87535,23725,111260,-0.014307863,0.1126
6/3/2019,173.3,194.5176,181.946,1,0,500,0,86650,23725,110375,-0.007954341,0.10375
6/4/2019,179.64,194.2894,182.2093,1,0,500,0,89820,23725,113545,0.028720272,0.13545
6/5/2019,182.54,194.1654,182.4967,1,0,500,0,91270,23725,114995,0.012770267,0.14995
6/6/2019,185.22,194.134,182.826,1,0,500,0,92610,23725,116335,0.011652681,0.16335
6/7/2019,190.15,194.1676,183.2275,1,0,500,0,95075,23725,118800,0.021188808,0.188
6/10/2019,192.58,194.2448,183.6226,1,0,500,0,96290,23725,120015,0.010227273,0.20015
6/11/2019,194.81,194.342,184.0213,1,0,500,0,97405,23725,121130,0.009290505,0.2113
6/12/2019,194.19,194.401,184.4046,1,0,500,0,97095,23725,120820,-0.002559234,0.2082
6/13/2019,194.15,194.4036,184.7779,1,0,500,0,97075,23725,120800,-0.000165536,0.208
6/14/2019,192.74,194.3514,185.1723,1,0,500,0,96370,23725,120095,-0.005836093,0.20095
6/17/2019,193.89,194.3154,185.572,1,0,500,0,96945,23725,120670,0.004787876,0.2067
6/18/2019,198.45,194.3444,186.0295,1,0,500,0,99225,23725,122950,0.018894506,0.2295
6/19/2019,197.87,194.2998,186.4306,1,0,500,0,98935,23725,122660,-0.002358682,0.2266
6/20/2019,199.46,194.299,186.8622,1,0,500,0,99730,23725,123455,0.006481331,0.23455
6/21/2019,198.78,194.2622,187.3032,1,0,500,0,99390,23725,123115,-0.00275404,0.23115
6/24/2019,198.58,194.2548,187.6365,1,0,500,0,99290,23725,123015,-0.000812249,0.23015
6/25/2019,195.57,194.1888,187.9278,1,0,500,0,97785,23725,121510,-0.01223428,0.2151
6/26/2019,199.8,194.2002,188.2606,1,0,500,0,99900,23725,123625,0.017405975,0.23625
6/27/2019,199.74,194.21,188.5455,1,0,500,0,99870,23725,123595,-0.000242669,0.23595
6/28/2019,197.92,194.1058,188.7829,1,0,500,0,98960,23725,122685,-0.007362757,0.22685
7/1/2019,201.55,194.0596,189.056,1,0,500,0,100775,23725,124500,0.014793985,0.245
7/2/2019,202.73,194.0236,189.3739,1,0,500,0,101365,23725,125090,0.004738956,0.2509
7/3/2019,204.41,193.9622,189.7139,1,0,500,0,102205,23725,125930,0.006715165,0.2593
7/5/2019,204.23,193.9036,190.0619,1,0,500,0,102115,23725,125840,-0.000714683,0.2584
7/8/2019,200.02,193.7984,190.3532,1,0,500,0,100010,23725,123735,-0.016727591,0.23735
7/9/2019,201.24,193.7372,190.6638,1,0,500,0,100620,23725,124345,0.00492989,0.24345
7/10/2019,203.23,193.7096,190.9881,1,0,500,0,101615,23725,125340,0.00800193,0.2534
7/11/2019,201.75,193.7312,191.3014,1,0,500,0,100875,23725,124600,-0.005903941,0.246
7/12/2019,203.3,193.5868,191.6251,1,0,500,0,101650,23725,125375,0.006219904,0.25375
7/15/2019,205.21,193.508,191.9569,1,0,500,0,102605,23725,126330,0.007617149,0.2633
7/16/2019,204.5,193.363,192.2913,1,0,500,0,102250,23725,125975,-0.002810101,0.25975
7/17/2019,203.35,193.2604,192.5951,1,0,500,0,101675,23725,125400,-0.004564398,0.254
7/18/2019,205.66,193.3164,192.9094,1,0,500,0,102830,23725,126555,0.009210526,0.26555
7/19/2019,202.59,193.3102,193.192,1,0,500,0,101295,23725,125020,-0.012129114,0.2502
7/22/2019,207.22,193.4402,193.5155,0,-1,0,-500,0,127335,127335,0.018517037,0.27335
7/23/2019,208.84,193.6734,193.8724,0,0,0,0,0,127335,127335,0,0.27335
7/24/2019,208.67,194.1324,194.2094,0,0,0,0,0,127335,127335,0,0.27335
7/25/2019,207.02,194.4996,194.5211,0,0,0,0,0,127335,127335,0,0.27335
7/26/2019,207.74,194.836,194.8432,0,0,0,0,0,127335,127335,0,0.27335
7/29/2019,209.68,195.228,195.1948,1,1,500,500,104840,22495,127335,0,0.27335
7/30/2019,208.78,195.6236,195.5576,1,0,500,0,104390,22495,126885,-0.003533985,0.26885
7/31/2019,213.04,196.2226,195.9589,1,0,500,0,106520,22495,129015,0.016786854,0.29015
8/1/2019,208.43,196.6592,196.2542,1,0,500,0,104215,22495,126710,-0.01786614,0.2671
8/2/2019,204.02,197.084,196.4853,1,0,500,0,102010,22495,124505,-0.017401941,0.24505
8/5/2019,193.34,197.3576,196.6016,1,0,500,0,96670,22495,119165,-0.042889844,0.19165
8/6/2019,197,197.7182,196.7343,1,0,500,0,98500,22495,120995,0.015356858,0.20995
8/7/2019,199.04,198.1344,196.8635,1,0,500,0,99520,22495,122015,0.0084301,0.22015
8/8/2019,203.43,198.6554,197.0176,1,0,500,0,101715,22495,124210,0.017989591,0.2421
8/9/2019,200.99,199.1092,197.1622,1,0,500,0,100495,22495,122990,-0.009822076,0.2299
8/12/2019,200.48,199.6174,197.2854,1,0,500,0,100240,22495,122735,-0.002073339,0.22735
8/13/2019,208.97,200.3308,197.4242,1,0,500,0,104485,22495,126980,0.034586711,0.2698
8/14/2019,202.75,200.793,197.5412,1,0,500,0,101375,22495,123870,-0.024492046,0.2387
8/15/2019,201.74,201.177,197.6712,1,0,500,0,100870,22495,123365,-0.004076855,0.23365
8/16/2019,206.5,201.6026,197.8683,1,0,500,0,103250,22495,125745,0.019292344,0.25745
8/19/2019,210.35,202.0066,198.0871,1,0,500,0,105175,22495,127670,0.01530876,0.2767
8/20/2019,210.36,202.3622,198.3035,1,0,500,0,105180,22495,127675,3.92E-05,0.27675
8/21/2019,212.64,202.7188,198.5304,1,0,500,0,106320,22495,128815,0.008928921,0.28815
8/22/2019,212.46,203.0842,198.7426,1,0,500,0,106230,22495,128725,-0.000698676,0.28725
8/23/2019,202.64,203.254,198.8288,1,0,500,0,101320,22495,123815,-0.038143329,0.23815
8/26/2019,206.49,203.529,198.9402,1,0,500,0,103245,22495,125740,0.015547389,0.2574
8/27/2019,204.16,203.7344,199.0249,1,0,500,0,102080,22495,124575,-0.00926515,0.24575
8/28/2019,205.53,203.876,199.1102,1,0,500,0,102765,22495,125260,0.005498696,0.2526
8/29/2019,209.01,204.0988,199.1993,1,0,500,0,104505,22495,127000,0.013891107,0.27
8/30/2019,208.74,204.2844,199.2917,1,0,500,0,104370,22495,126865,-0.001062992,0.26865
9/3/2019,205.7,204.4228,199.3425,1,0,500,0,102850,22495,125345,-0.01198124,0.25345
9/4/2019,209.19,204.635,199.4449,1,0,500,0,104595,22495,127090,0.013921576,0.2709
9/5/2019,213.28,204.9892,199.589,1,0,500,0,106640,22495,129135,0.016090959,0.29135
9/6/2019,213.26,205.2584,199.7293,1,0,500,0,106630,22495,129125,-7.74E-05,0.29125
9/9/2019,214.17,205.547,199.8785,1,0,500,0,107085,22495,129580,0.003523717,0.2958
9/10/2019,216.7,205.9226,200.0142,1,0,500,0,108350,22495,130845,0.009762309,0.30845
9/11/2019,223.59,206.3634,200.2115,1,0,500,0,111795,22495,134290,0.026328862,0.3429
9/12/2019,223.085,206.7705,200.39705,1,0,500,0,111542.5,22495,134037.5,-0.001880259,0.340375
9/13/2019,218.75,207.0573,200.50975,1,0,500,0,109375,22495,131870,-0.016170848,0.3187
9/16/2019,219.9,207.3707,200.63715,1,0,500,0,109950,22495,132445,0.004360355,0.32445
9/17/2019,220.7,207.7843,200.79135,1,0,500,0,110350,22495,132845,0.003020122,0.32845
9/18/2019,222.77,208.2149,200.97605,1,0,500,0,111385,22495,133880,0.007791035,0.3388
9/19/2019,220.96,208.5695,201.13955,1,0,500,0,110480,22495,132975,-0.006759785,0.32975
